"fp","target","rank","repeat"
"rf_rdk7","p38","1","47"
"rf_rdk7","p38","1","48"
"rf_rdk7","p38","1","49"
"rf_rdk7","p38","1","50"
"rf_rdk7","parp","1","1"
"rf_rdk7","parp","1","2"
"rf_rdk7","parp","1","3"
"rf_rdk7","parp","1","4"
"rf_rdk7","parp","1","5"
"rf_rdk7","parp","1","6"
"rf_rdk7","parp","1","7"
"rf_rdk7","parp","1","8"
"rf_rdk7","parp","1","9"
"rf_rdk7","parp","1","10"
"rf_rdk7","parp","1","11"
"rf_rdk7","parp","1","12"
"rf_rdk7","parp","1","13"
"rf_rdk7","parp","1","14"
"rf_rdk7","parp","1","15"
"rf_rdk7","parp","1","16"
"rf_rdk7","parp","1","17"
"rf_rdk7","parp","1","18"
"rf_rdk7","parp","1","19"
"rf_rdk7","parp","1","20"
"rf_rdk7","parp","1","21"
"rf_rdk7","parp","1","22"
"rf_rdk7","parp","1","23"
"rf_rdk7","parp","1","24"
"rf_rdk7","parp","1","25"
"rf_rdk7","parp","1","26"
"rf_rdk7","parp","1","27"
"rf_rdk7","parp","1","28"
"rf_rdk7","parp","1","29"
"rf_rdk7","parp","1","30"
"rf_rdk7","parp","1","31"
"rf_rdk7","parp","1","32"
"rf_rdk7","parp","1","33"
"rf_rdk7","parp","1","34"
"rf_rdk7","parp","1","35"
"rf_rdk7","parp","1","36"
"rf_rdk7","parp","1","37"
"rf_rdk7","parp","1","38"
"rf_rdk7","parp","1","39"
"rf_rdk7","parp","1","40"
"rf_rdk7","parp","1","41"
"rf_rdk7","parp","1","42"
"rf_rdk7","parp","1","43"
"rf_rdk7","parp","1","44"
"rf_rdk7","parp","1","45"
"rf_rdk7","parp","1","46"
"rf_rdk7","parp","1","47"
"rf_rdk7","parp","1","48"
"rf_rdk7","parp","1","49"
"rf_rdk7","parp","1","50"
"rf_rdk7","pdgfrb","1","1"
"rf_rdk7","pdgfrb","1","2"
"rf_rdk7","pdgfrb","1","3"
"rf_rdk7","pdgfrb","1","4"
"rf_rdk7","pdgfrb","1","5"
"rf_rdk7","pdgfrb","1","6"
"rf_rdk7","pdgfrb","1","7"
"rf_rdk7","pdgfrb","1","8"
"rf_rdk7","pdgfrb","1","9"
"rf_rdk7","pdgfrb","1","10"
"rf_rdk7","pdgfrb","1","11"
"rf_rdk7","pdgfrb","1","12"
"rf_rdk7","pdgfrb","1","13"
"rf_rdk7","pdgfrb","1","14"
"rf_rdk7","pdgfrb","1","15"
"rf_rdk7","pdgfrb","1","16"
"rf_rdk7","pdgfrb","1","17"
"rf_rdk7","pdgfrb","1","18"
"rf_rdk7","pdgfrb","1","19"
"rf_rdk7","pdgfrb","1","20"
"rf_rdk7","pdgfrb","1","21"
"rf_rdk7","pdgfrb","1","22"
"rf_rdk7","pdgfrb","1","23"
"rf_rdk7","pdgfrb","1","24"
"rf_rdk7","pdgfrb","1","25"
"rf_rdk7","pdgfrb","1","26"
"rf_rdk7","pdgfrb","1","27"
"rf_rdk7","pdgfrb","1","28"
"rf_rdk7","pdgfrb","1","29"
"rf_rdk7","pdgfrb","1","30"
"rf_rdk7","pdgfrb","1","31"
"rf_rdk7","pdgfrb","1","32"
"rf_rdk7","pdgfrb","1","33"
"rf_rdk7","pdgfrb","1","34"
"rf_rdk7","pdgfrb","1","35"
"rf_rdk7","pdgfrb","1","36"
"rf_rdk7","pdgfrb","1","37"
"rf_rdk7","pdgfrb","1","38"
"rf_rdk7","pdgfrb","1","39"
"rf_rdk7","pdgfrb","1","40"
"rf_rdk7","pdgfrb","1","41"
"rf_rdk7","pdgfrb","1","42"
"rf_rdk7","pdgfrb","1","43"
"rf_rdk7","pdgfrb","1","44"
"rf_rdk7","pdgfrb","1","45"
"rf_rdk7","pdgfrb","1","46"
"rf_rdk7","pdgfrb","1","47"
"rf_rdk7","pdgfrb","1","48"
"rf_rdk7","pdgfrb","1","49"
"rf_rdk7","pdgfrb","1","50"
"rf_rdk7","sahh","1","1"
"rf_rdk7","sahh","1","2"
"rf_rdk7","sahh","1","3"
"rf_rdk7","sahh","1","4"
"rf_rdk7","sahh","1","5"
"rf_rdk7","sahh","1","6"
"rf_rdk7","sahh","1","7"
"rf_rdk7","sahh","1","8"
"rf_rdk7","sahh","1","9"
"rf_rdk7","sahh","1","10"
"rf_rdk7","sahh","1","11"
"rf_rdk7","sahh","1","12"
"rf_rdk7","sahh","1","13"
"rf_rdk7","sahh","1","14"
"rf_rdk7","sahh","1","15"
"rf_rdk7","sahh","1","16"
"rf_rdk7","sahh","1","17"
"rf_rdk7","sahh","1","18"
"rf_rdk7","sahh","1","19"
"rf_rdk7","sahh","1","20"
"rf_rdk7","sahh","1","21"
"rf_rdk7","sahh","1","22"
"rf_rdk7","sahh","1","23"
"rf_rdk7","sahh","1","24"
"rf_rdk7","sahh","1","25"
"rf_rdk7","sahh","1","26"
"rf_rdk7","sahh","1","27"
"rf_rdk7","sahh","1","28"
"rf_rdk7","sahh","1","29"
"rf_rdk7","sahh","1","30"
"rf_rdk7","sahh","1","31"
"rf_rdk7","sahh","1","32"
"rf_rdk7","sahh","1","33"
"rf_rdk7","sahh","1","34"
"rf_rdk7","sahh","1","35"
"rf_rdk7","sahh","1","36"
"rf_rdk7","sahh","1","37"
"rf_rdk7","sahh","1","38"
"rf_rdk7","sahh","1","39"
"rf_rdk7","sahh","1","40"
"rf_rdk7","sahh","1","41"
"rf_rdk7","sahh","1","42"
"rf_rdk7","sahh","1","43"
"rf_rdk7","sahh","1","44"
"rf_rdk7","sahh","1","45"
"rf_rdk7","sahh","1","46"
"rf_rdk7","sahh","1","47"
"rf_rdk7","sahh","1","48"
"rf_rdk7","sahh","1","49"
"rf_rdk7","sahh","1","50"
"rf_rdk7","src","1","1"
"rf_rdk7","src","1","2"
"rf_rdk7","src","1","3"
"rf_rdk7","src","1","4"
"rf_rdk7","src","1","5"
"rf_rdk7","src","1","6"
"rf_rdk7","src","1","7"
"rf_rdk7","src","1","8"
"rf_rdk7","src","1","9"
"rf_rdk7","src","1","10"
"rf_rdk7","src","1","11"
"rf_rdk7","src","1","12"
"rf_rdk7","src","1","13"
"rf_rdk7","src","1","14"
"rf_rdk7","src","1","15"
"rf_rdk7","src","1","16"
"rf_rdk7","src","1","17"
"rf_rdk7","src","1","18"
"rf_rdk7","src","1","19"
"rf_rdk7","src","1","20"
"rf_rdk7","src","1","21"
"rf_rdk7","src","1","22"
"rf_rdk7","src","1","23"
"rf_rdk7","src","1","24"
"rf_rdk7","src","1","25"
"rf_rdk7","src","1","26"
"rf_rdk7","src","1","27"
"rf_rdk7","src","1","28"
"rf_rdk7","src","1","29"
"rf_rdk7","src","1","30"
"rf_rdk7","src","1","31"
"rf_rdk7","src","1","32"
"rf_rdk7","src","1","33"
"rf_rdk7","src","1","34"
"rf_rdk7","src","1","35"
"rf_rdk7","src","1","36"
"rf_rdk7","src","1","37"
"rf_rdk7","src","1","38"
"rf_rdk7","src","1","39"
"rf_rdk7","src","1","40"
"rf_rdk7","src","1","41"
"rf_rdk7","src","1","42"
"rf_rdk7","src","1","43"
"rf_rdk7","src","1","44"
"rf_rdk7","src","1","45"
"rf_rdk7","src","1","46"
"rf_rdk7","src","1","47"
"rf_rdk7","src","1","48"
"rf_rdk7","src","1","49"
"rf_rdk7","src","1","50"
"rf_rdk7","vegfr2","1","1"
"rf_rdk7","vegfr2","1","2"
"rf_rdk7","vegfr2","1","3"
"rf_rdk7","vegfr2","1","4"
"rf_rdk7","vegfr2","1","5"
"rf_rdk7","vegfr2","1","6"
"rf_rdk7","vegfr2","1","7"
"rf_rdk7","vegfr2","1","8"
"rf_rdk7","vegfr2","1","9"
"rf_rdk7","vegfr2","1","10"
"rf_rdk7","vegfr2","1","11"
"rf_rdk7","vegfr2","1","12"
"rf_rdk7","vegfr2","1","13"
"rf_rdk7","vegfr2","1","14"
"rf_rdk7","vegfr2","1","15"
"rf_rdk7","vegfr2","1","16"
"rf_rdk7","vegfr2","1","17"
"rf_rdk7","vegfr2","1","18"
"rf_rdk7","vegfr2","1","19"
"rf_rdk7","vegfr2","1","20"
"rf_rdk7","vegfr2","1","21"
"rf_rdk7","vegfr2","1","22"
"rf_rdk7","vegfr2","1","23"
"rf_rdk7","vegfr2","1","24"
"rf_rdk7","vegfr2","1","25"
"rf_rdk7","vegfr2","1","26"
"rf_rdk7","vegfr2","1","27"
"rf_rdk7","vegfr2","1","28"
"rf_rdk7","vegfr2","1","29"
"rf_rdk7","vegfr2","1","30"
"rf_rdk7","vegfr2","1","31"
"rf_rdk7","vegfr2","1","32"
"rf_rdk7","vegfr2","1","33"
"rf_rdk7","vegfr2","1","34"
"rf_rdk7","vegfr2","1","35"
"rf_rdk7","vegfr2","1","36"
"rf_rdk7","vegfr2","1","37"
"rf_rdk7","vegfr2","1","38"
"rf_rdk7","vegfr2","1","39"
"rf_rdk7","vegfr2","1","40"
"rf_rdk7","vegfr2","1","41"
"rf_rdk7","vegfr2","1","42"
"rf_rdk7","vegfr2","1","43"
"rf_rdk7","vegfr2","1","44"
"rf_rdk7","vegfr2","1","45"
"rf_rdk7","vegfr2","1","46"
"rf_rdk7","vegfr2","1","47"
"rf_rdk7","vegfr2","1","48"
"rf_rdk7","vegfr2","1","49"
"rf_rdk7","vegfr2","1","50"
"rf_rdk7","11359","1","1"
"rf_rdk7","11359","1","2"
"rf_rdk7","11359","1","3"
"rf_rdk7","11359","1","4"
"rf_rdk7","11359","1","5"
"rf_rdk7","11359","1","6"
"rf_rdk7","11359","1","7"
"rf_rdk7","11359","1","8"
"rf_rdk7","11359","1","9"
"rf_rdk7","11359","1","10"
"rf_rdk7","11359","1","11"
"rf_rdk7","11359","1","12"
"rf_rdk7","11359","1","13"
"rf_rdk7","11359","1","14"
"rf_rdk7","11359","1","15"
"rf_rdk7","11359","1","16"
"rf_rdk7","11359","1","17"
"rf_rdk7","11359","1","18"
"rf_rdk7","11359","1","19"
"rf_rdk7","11359","1","20"
"rf_rdk7","11359","1","21"
"rf_rdk7","11359","1","22"
"rf_rdk7","11359","1","23"
"rf_rdk7","11359","1","24"
"rf_rdk7","11359","1","25"
"rf_rdk7","11359","1","26"
"rf_rdk7","11359","1","27"
"rf_rdk7","11359","1","28"
"rf_rdk7","11359","1","29"
"rf_rdk7","11359","1","30"
"rf_rdk7","11359","1","31"
"rf_rdk7","11359","1","32"
"rf_rdk7","11359","1","33"
"rf_rdk7","11359","1","34"
"rf_rdk7","11359","1","35"
"rf_rdk7","11359","1","36"
"rf_rdk7","11359","1","37"
"rf_rdk7","11359","1","38"
"rf_rdk7","11359","1","39"
"rf_rdk7","11359","1","40"
"rf_rdk7","11359","1","41"
"rf_rdk7","11359","1","42"
"rf_rdk7","11359","1","43"
"rf_rdk7","11359","1","44"
"rf_rdk7","11359","1","45"
"rf_rdk7","11359","1","46"
"rf_rdk7","11359","1","47"
"rf_rdk7","11359","1","48"
"rf_rdk7","11359","1","49"
"rf_rdk7","11359","1","50"
"rf_rdk7","28","1","1"
"rf_rdk7","28","1","2"
"rf_rdk7","28","1","3"
"rf_rdk7","28","1","4"
"rf_rdk7","28","1","5"
"rf_rdk7","28","1","6"
"rf_rdk7","28","1","7"
"rf_rdk7","28","1","8"
"rf_rdk7","28","1","9"
"rf_rdk7","28","1","10"
"rf_rdk7","28","1","11"
"rf_rdk7","28","1","12"
"rf_rdk7","28","1","13"
"rf_rdk7","28","1","14"
"rf_rdk7","28","1","15"
"rf_rdk7","28","1","16"
"rf_rdk7","28","1","17"
"rf_rdk7","28","1","18"
"rf_rdk7","28","1","19"
"rf_rdk7","28","1","20"
"rf_rdk7","28","1","21"
"rf_rdk7","28","1","22"
"rf_rdk7","28","1","23"
"rf_rdk7","28","1","24"
"rf_rdk7","28","1","25"
"rf_rdk7","28","1","26"
"rf_rdk7","28","1","27"
"rf_rdk7","28","1","28"
"rf_rdk7","28","1","29"
"rf_rdk7","28","1","30"
"rf_rdk7","28","1","31"
"rf_rdk7","28","1","32"
"rf_rdk7","28","1","33"
"rf_rdk7","28","1","34"
"rf_rdk7","28","1","35"
"rf_rdk7","28","1","36"
"rf_rdk7","28","1","37"
"rf_rdk7","28","1","38"
"rf_rdk7","28","1","39"
"rf_rdk7","28","1","40"
"rf_rdk7","28","1","41"
"rf_rdk7","28","1","42"
"rf_rdk7","28","1","43"
"rf_rdk7","28","1","44"
"rf_rdk7","28","1","45"
"rf_rdk7","28","1","46"
"rf_rdk7","28","1","47"
"rf_rdk7","28","1","48"
"rf_rdk7","28","1","49"
"rf_rdk7","28","1","50"
"rf_rdk7","11536","1","1"
"rf_rdk7","11536","1","2"
"rf_rdk7","11536","1","3"
"rf_rdk7","11536","1","4"
"rf_rdk7","11536","1","5"
"rf_rdk7","11536","1","6"
"rf_rdk7","11536","1","7"
"rf_rdk7","11536","1","8"
"rf_rdk7","11536","1","9"
"rf_rdk7","11536","1","10"
"rf_rdk7","11536","1","11"
"rf_rdk7","11536","1","12"
"rf_rdk7","11536","1","13"
"rf_rdk7","11536","1","14"
"rf_rdk7","11536","1","15"
"rf_rdk7","11536","1","16"
"rf_rdk7","11536","1","17"
"rf_rdk7","11536","1","18"
"rf_rdk7","11536","1","19"
"rf_rdk7","11536","1","20"
"rf_rdk7","11536","1","21"
"rf_rdk7","11536","1","22"
"rf_rdk7","11536","1","23"
"rf_rdk7","11536","1","24"
"rf_rdk7","11536","1","25"
"rf_rdk7","11536","1","26"
"rf_rdk7","11536","1","27"
"rf_rdk7","11536","1","28"
"rf_rdk7","11536","1","29"
"rf_rdk7","11536","1","30"
"rf_rdk7","11536","1","31"
"rf_rdk7","11536","1","32"
"rf_rdk7","11536","1","33"
"rf_rdk7","11536","1","34"
"rf_rdk7","11536","1","35"
"rf_rdk7","11536","1","36"
"rf_rdk7","11536","1","37"
"rf_rdk7","11536","1","38"
"rf_rdk7","11536","1","39"
"rf_rdk7","11536","1","40"
"rf_rdk7","11536","1","41"
"rf_rdk7","11536","1","42"
"rf_rdk7","11536","1","43"
"rf_rdk7","11536","1","44"
"rf_rdk7","11536","1","45"
"rf_rdk7","11536","1","46"
"rf_rdk7","11536","1","47"
"rf_rdk7","11536","1","48"
"rf_rdk7","11536","1","49"
"rf_rdk7","11536","1","50"
"rf_rdk7","8","1","1"
"rf_rdk7","8","1","2"
"rf_rdk7","8","1","3"
"rf_rdk7","8","1","4"
"rf_rdk7","8","1","5"
"rf_rdk7","8","1","6"
"rf_rdk7","8","1","7"
"rf_rdk7","8","1","8"
"rf_rdk7","8","1","9"
"rf_rdk7","8","1","10"
"rf_rdk7","8","1","11"
"rf_rdk7","8","1","12"
"rf_rdk7","8","1","13"
"rf_rdk7","8","1","14"
"rf_rdk7","8","1","15"
"rf_rdk7","8","1","16"
"rf_rdk7","8","1","17"
"rf_rdk7","8","1","18"
"rf_rdk7","8","1","19"
"rf_rdk7","8","1","20"
"rf_rdk7","8","1","21"
"rf_rdk7","8","1","22"
"rf_rdk7","8","1","23"
"rf_rdk7","8","1","24"
"rf_rdk7","8","1","25"
"rf_rdk7","8","1","26"
"rf_rdk7","8","1","27"
"rf_rdk7","8","1","28"
"rf_rdk7","8","1","29"
"rf_rdk7","8","1","30"
"rf_rdk7","8","1","31"
"rf_rdk7","8","1","32"
"rf_rdk7","8","1","33"
"rf_rdk7","8","1","34"
"rf_rdk7","8","1","35"
"rf_rdk7","8","1","36"
"rf_rdk7","8","1","37"
"rf_rdk7","8","1","38"
"rf_rdk7","8","1","39"
"rf_rdk7","8","1","40"
"rf_rdk7","8","1","41"
"rf_rdk7","8","1","42"
"rf_rdk7","8","1","43"
"rf_rdk7","8","1","44"
"rf_rdk7","8","1","45"
"rf_rdk7","8","1","46"
"rf_rdk7","8","1","47"
"rf_rdk7","8","1","48"
"rf_rdk7","8","1","49"
"rf_rdk7","8","1","50"
"rf_rdk7","10434","1","1"
"rf_rdk7","10434","1","2"
"rf_rdk7","10434","1","3"
"rf_rdk7","10434","1","4"
"rf_rdk7","10434","1","5"
"rf_rdk7","10434","1","6"
"rf_rdk7","10434","1","7"
"rf_rdk7","10434","1","8"
"rf_rdk7","10434","1","9"
"rf_rdk7","10434","1","10"
"rf_rdk7","10434","1","11"
"rf_rdk7","10434","1","12"
"rf_rdk7","10434","1","13"
"rf_rdk7","10434","1","14"
"rf_rdk7","10434","1","15"
"rf_rdk7","10434","1","16"
"rf_rdk7","10434","1","17"
"rf_rdk7","10434","1","18"
"rf_rdk7","10434","1","19"
"rf_rdk7","10434","1","20"
"rf_rdk7","10434","1","21"
"rf_rdk7","10434","1","22"
"rf_rdk7","10434","1","23"
"rf_rdk7","10434","1","24"
"rf_rdk7","10434","1","25"
"rf_rdk7","10434","1","26"
"rf_rdk7","10434","1","27"
"rf_rdk7","10434","1","28"
"rf_rdk7","10434","1","29"
"rf_rdk7","10434","1","30"
"rf_rdk7","10434","1","31"
"rf_rdk7","10434","1","32"
"rf_rdk7","10434","1","33"
"rf_rdk7","10434","1","34"
"rf_rdk7","10434","1","35"
"rf_rdk7","10434","1","36"
"rf_rdk7","10434","1","37"
"rf_rdk7","10434","1","38"
"rf_rdk7","10434","1","39"
"rf_rdk7","10434","1","40"
"rf_rdk7","10434","1","41"
"rf_rdk7","10434","1","42"
"rf_rdk7","10434","1","43"
"rf_rdk7","10434","1","44"
"rf_rdk7","10434","1","45"
"rf_rdk7","10434","1","46"
"rf_rdk7","10434","1","47"
"rf_rdk7","10434","1","48"
"rf_rdk7","10434","1","49"
"rf_rdk7","10434","1","50"
"rf_rdk7","12670","1","1"
"rf_rdk7","12670","1","2"
"rf_rdk7","12670","1","3"
"rf_rdk7","12670","1","4"
"rf_rdk7","12670","1","5"
"rf_rdk7","12670","1","6"
"rf_rdk7","12670","1","7"
"rf_rdk7","12670","1","8"
"rf_rdk7","12670","1","9"
"rf_rdk7","12670","1","10"
"rf_rdk7","12670","1","11"
"rf_rdk7","12670","1","12"
"rf_rdk7","12670","1","13"
"rf_rdk7","12670","1","14"
"rf_rdk7","12670","1","15"
"rf_rdk7","12670","1","16"
"rf_rdk7","12670","1","17"
"rf_rdk7","12670","1","18"
"rf_rdk7","12670","1","19"
"rf_rdk7","12670","1","20"
"rf_rdk7","12670","1","21"
"rf_rdk7","12670","1","22"
"rf_rdk7","12670","1","23"
"rf_rdk7","12670","1","24"
"rf_rdk7","12670","1","25"
"rf_rdk7","12670","1","26"
"rf_rdk7","12670","1","27"
"rf_rdk7","12670","1","28"
"rf_rdk7","12670","1","29"
"rf_rdk7","12670","1","30"
"rf_rdk7","12670","1","31"
"rf_rdk7","12670","1","32"
"rf_rdk7","12670","1","33"
"rf_rdk7","12670","1","34"
"rf_rdk7","12670","1","35"
"rf_rdk7","12670","1","36"
"rf_rdk7","12670","1","37"
"rf_rdk7","12670","1","38"
"rf_rdk7","12670","1","39"
"rf_rdk7","12670","1","40"
"rf_rdk7","12670","1","41"
"rf_rdk7","12670","1","42"
"rf_rdk7","12670","1","43"
"rf_rdk7","12670","1","44"
"rf_rdk7","12670","1","45"
"rf_rdk7","12670","1","46"
"rf_rdk7","12670","1","47"
"rf_rdk7","12670","1","48"
"rf_rdk7","12670","1","49"
"rf_rdk7","12670","1","50"
"rf_rdk7","20014","1","1"
"rf_rdk7","20014","1","2"
"rf_rdk7","20014","1","3"
"rf_rdk7","20014","1","4"
"rf_rdk7","20014","1","5"
"rf_rdk7","20014","1","6"
"rf_rdk7","20014","1","7"
"rf_rdk7","20014","1","8"
"rf_rdk7","20014","1","9"
"rf_rdk7","20014","1","10"
"rf_rdk7","20014","1","11"
"rf_rdk7","20014","1","12"
"rf_rdk7","20014","1","13"
"rf_rdk7","20014","1","14"
"rf_rdk7","20014","1","15"
"rf_rdk7","20014","1","16"
"rf_rdk7","20014","1","17"
"rf_rdk7","20014","1","18"
"rf_rdk7","20014","1","19"
"rf_rdk7","20014","1","20"
"rf_rdk7","20014","1","21"
"rf_rdk7","20014","1","22"
"rf_rdk7","20014","1","23"
"rf_rdk7","20014","1","24"
"rf_rdk7","20014","1","25"
"rf_rdk7","20014","1","26"
"rf_rdk7","20014","1","27"
"rf_rdk7","20014","1","28"
"rf_rdk7","20014","1","29"
"rf_rdk7","20014","1","30"
"rf_rdk7","20014","1","31"
"rf_rdk7","20014","1","32"
"rf_rdk7","20014","1","33"
"rf_rdk7","20014","1","34"
"rf_rdk7","20014","1","35"
"rf_rdk7","20014","1","36"
"rf_rdk7","20014","1","37"
"rf_rdk7","20014","1","38"
"rf_rdk7","20014","1","39"
"rf_rdk7","20014","1","40"
"rf_rdk7","20014","1","41"
"rf_rdk7","20014","1","42"
"rf_rdk7","20014","1","43"
"rf_rdk7","20014","1","44"
"rf_rdk7","20014","1","45"
"rf_rdk7","20014","1","46"
"rf_rdk7","20014","1","47"
"rf_rdk7","20014","1","48"
"rf_rdk7","20014","1","49"
"rf_rdk7","20014","1","50"
"rf_rdk7","234","1","1"
"rf_rdk7","234","1","2"
"rf_rdk7","234","1","3"
"rf_rdk7","234","1","4"
"rf_rdk7","234","1","5"
"rf_rdk7","234","1","6"
"rf_rdk7","234","1","7"
"rf_rdk7","234","1","8"
"rf_rdk7","234","1","9"
"rf_rdk7","234","1","10"
"rf_rdk7","234","1","11"
"rf_rdk7","234","1","12"
"rf_rdk7","234","1","13"
"rf_rdk7","234","1","14"
"rf_rdk7","234","1","15"
"rf_rdk7","234","1","16"
"rf_rdk7","234","1","17"
"rf_rdk7","234","1","18"
"rf_rdk7","234","1","19"
"rf_rdk7","234","1","20"
"rf_rdk7","234","1","21"
"rf_rdk7","234","1","22"
"rf_rdk7","234","1","23"
"rf_rdk7","234","1","24"
"rf_rdk7","234","1","25"
"rf_rdk7","234","1","26"
"rf_rdk7","234","1","27"
"rf_rdk7","234","1","28"
"rf_rdk7","234","1","29"
"rf_rdk7","234","1","30"
"rf_rdk7","234","1","31"
"rf_rdk7","234","1","32"
"rf_rdk7","234","1","33"
"rf_rdk7","234","1","34"
"rf_rdk7","234","1","35"
"rf_rdk7","234","1","36"
"rf_rdk7","234","1","37"
"rf_rdk7","234","1","38"
"rf_rdk7","234","1","39"
"rf_rdk7","234","1","40"
"rf_rdk7","234","1","41"
"rf_rdk7","234","1","42"
"rf_rdk7","234","1","43"
"rf_rdk7","234","1","44"
"rf_rdk7","234","1","45"
"rf_rdk7","234","1","46"
"rf_rdk7","234","1","47"
"rf_rdk7","234","1","48"
"rf_rdk7","234","1","49"
"rf_rdk7","234","1","50"
"rf_rdk7","12261","1","1"
"rf_rdk7","12261","1","2"
"rf_rdk7","12261","1","3"
"rf_rdk7","12261","1","4"
"rf_rdk7","12261","1","5"
"rf_rdk7","12261","1","6"
"rf_rdk7","12261","1","7"
"rf_rdk7","12261","1","8"
"rf_rdk7","12261","1","9"
"rf_rdk7","12261","1","10"
"rf_rdk7","12261","1","11"
"rf_rdk7","12261","1","12"
"rf_rdk7","12261","1","13"
"rf_rdk7","12261","1","14"
"rf_rdk7","12261","1","15"
"rf_rdk7","12261","1","16"
"rf_rdk7","12261","1","17"
"rf_rdk7","12261","1","18"
"rf_rdk7","12261","1","19"
"rf_rdk7","12261","1","20"
"rf_rdk7","12261","1","21"
"rf_rdk7","12261","1","22"
"rf_rdk7","12261","1","23"
"rf_rdk7","12261","1","24"
"rf_rdk7","12261","1","25"
"rf_rdk7","12261","1","26"
"rf_rdk7","12261","1","27"
"rf_rdk7","12261","1","28"
"rf_rdk7","12261","1","29"
"rf_rdk7","12261","1","30"
"rf_rdk7","12261","1","31"
"rf_rdk7","12261","1","32"
"rf_rdk7","12261","1","33"
"rf_rdk7","12261","1","34"
"rf_rdk7","12261","1","35"
"rf_rdk7","12261","1","36"
"rf_rdk7","12261","1","37"
"rf_rdk7","12261","1","38"
"rf_rdk7","12261","1","39"
"rf_rdk7","12261","1","40"
"rf_rdk7","12261","1","41"
"rf_rdk7","12261","1","42"
"rf_rdk7","12261","1","43"
"rf_rdk7","12261","1","44"
"rf_rdk7","12261","1","45"
"rf_rdk7","12261","1","46"
"rf_rdk7","12261","1","47"
"rf_rdk7","12261","1","48"
"rf_rdk7","12261","1","49"
"rf_rdk7","12261","1","50"
"rf_rdk7","12209","1","1"
"rf_rdk7","12209","1","2"
"rf_rdk7","12209","1","3"
"rf_rdk7","12209","1","4"
"rf_rdk7","12209","1","5"
"rf_rdk7","12209","1","6"
"rf_rdk7","12209","1","7"
"rf_rdk7","12209","1","8"
"rf_rdk7","12209","1","9"
"rf_rdk7","12209","1","10"
"rf_rdk7","12209","1","11"
"rf_rdk7","12209","1","12"
"rf_rdk7","12209","1","13"
"rf_rdk7","12209","1","14"
"rf_rdk7","12209","1","15"
"rf_rdk7","12209","1","16"
"rf_rdk7","12209","1","17"
"rf_rdk7","12209","1","18"
"rf_rdk7","12209","1","19"
"rf_rdk7","12209","1","20"
"rf_rdk7","12209","1","21"
"rf_rdk7","12209","1","22"
"rf_rdk7","12209","1","23"
"rf_rdk7","12209","1","24"
"rf_rdk7","12209","1","25"
"rf_rdk7","12209","1","26"
"rf_rdk7","12209","1","27"
"rf_rdk7","12209","1","28"
"rf_rdk7","12209","1","29"
"rf_rdk7","12209","1","30"
"rf_rdk7","12209","1","31"
"rf_rdk7","12209","1","32"
"rf_rdk7","12209","1","33"
"rf_rdk7","12209","1","34"
"rf_rdk7","12209","1","35"
"rf_rdk7","12209","1","36"
"rf_rdk7","12209","1","37"
"rf_rdk7","12209","1","38"
"rf_rdk7","12209","1","39"
"rf_rdk7","12209","1","40"
"rf_rdk7","12209","1","41"
"rf_rdk7","12209","1","42"
"rf_rdk7","12209","1","43"
"rf_rdk7","12209","1","44"
"rf_rdk7","12209","1","45"
"rf_rdk7","12209","1","46"
"rf_rdk7","12209","1","47"
"rf_rdk7","12209","1","48"
"rf_rdk7","12209","1","49"
"rf_rdk7","12209","1","50"
"rf_rdk7","25","1","1"
"rf_rdk7","25","1","2"
"rf_rdk7","25","1","3"
"rf_rdk7","25","1","4"
"rf_rdk7","25","1","5"
"rf_rdk7","25","1","6"
"rf_rdk7","25","1","7"
"rf_rdk7","25","1","8"
"rf_rdk7","25","1","9"
"rf_rdk7","25","1","10"
"rf_rdk7","25","1","11"
"rf_rdk7","25","1","12"
"rf_rdk7","25","1","13"
"rf_rdk7","25","1","14"
"rf_rdk7","25","1","15"
"rf_rdk7","25","1","16"
"rf_rdk7","25","1","17"
"rf_rdk7","25","1","18"
"rf_rdk7","25","1","19"
"rf_rdk7","25","1","20"
"rf_rdk7","25","1","21"
"rf_rdk7","25","1","22"
"rf_rdk7","25","1","23"
"rf_rdk7","25","1","24"
"rf_rdk7","25","1","25"
"rf_rdk7","25","1","26"
"rf_rdk7","25","1","27"
"rf_rdk7","25","1","28"
"rf_rdk7","25","1","29"
"rf_rdk7","25","1","30"
"rf_rdk7","25","1","31"
"rf_rdk7","25","1","32"
"rf_rdk7","25","1","33"
"rf_rdk7","25","1","34"
"rf_rdk7","25","1","35"
"rf_rdk7","25","1","36"
"rf_rdk7","25","1","37"
"rf_rdk7","25","1","38"
"rf_rdk7","25","1","39"
"rf_rdk7","25","1","40"
"rf_rdk7","25","1","41"
"rf_rdk7","25","1","42"
"rf_rdk7","25","1","43"
"rf_rdk7","25","1","44"
"rf_rdk7","25","1","45"
"rf_rdk7","25","1","46"
"rf_rdk7","25","1","47"
"rf_rdk7","25","1","48"
"rf_rdk7","25","1","49"
"rf_rdk7","25","1","50"
"rf_rdk7","36","1","1"
"rf_rdk7","36","1","2"
"rf_rdk7","36","1","3"
"rf_rdk7","36","1","4"
"rf_rdk7","36","1","5"
"rf_rdk7","36","1","6"
"rf_rdk7","36","1","7"
"rf_rdk7","36","1","8"
"rf_rdk7","36","1","9"
"rf_rdk7","36","1","10"
